ROK;PNA;GMINA;POWIAT;WOJEWODZTWO
2014;31-075;Kraków;Kraków;małopolskie
2014;30-300;Kraków;Kraków;małopolskie
2014;30-444;Kraków;Kraków;małopolskie
2014;30-954;Kraków;Kraków;małopolskie
2014;31-967;Kraków;Kraków;małopolskie
2014;31-967;Kraków;Kraków;małopolskie
2014;30-800;Kraków;Kraków;małopolskie
2014;31-628;Kraków;Kraków;małopolskie
2014;31-705;Kraków;Kraków;małopolskie
2014;30-967;Kraków;Kraków;małopolskie
2014;31-705;Kraków;Kraków;małopolskie
2014;31-274;Kraków;Kraków;małopolskie
2014;31-300;Kraków;Kraków;małopolskie
2014;30-963;Kraków;Kraków;małopolskie
2014;30-024;Kraków;Kraków;małopolskie
2014;30-950;Kraków;Kraków;małopolskie
2014;30-024;Kraków;Kraków;małopolskie
2014;31-611;Kraków;Kraków;małopolskie
2014;31-611;Kraków;Kraków;małopolskie
2014;31-865;Kraków;Kraków;małopolskie
2014;31-865;Kraków;Kraków;małopolskie
2014;31-520;Kraków;Kraków;małopolskie
2014;30-965;Kraków;Kraków;małopolskie
2014;31-520;Kraków;Kraków;małopolskie
2014;30-964;Kraków;Kraków;małopolskie
2014;31-220;Kraków;Kraków;małopolskie
2014;31-800;Kraków;Kraków;małopolskie
2014;31-800;Kraków;Kraków;małopolskie
2014;31-420;Kraków;Kraków;małopolskie
2014;31-634;Kraków;Kraków;małopolskie
2014;31-476;Kraków;Kraków;małopolskie
2014;31-420;Kraków;Kraków;małopolskie
2014;31-850;Kraków;Kraków;małopolskie
2014;30-500;Kraków;Kraków;małopolskie
2014;30-955;Kraków;Kraków;małopolskie
2014;31-100;Kraków;Kraków;małopolskie
2014;30-900;Kraków;Kraków;małopolskie
2014;30-130;Kraków;Kraków;małopolskie
2014;31-553;Kraków;Kraków;małopolskie
2014;30-965;Kraków;Kraków;małopolskie
2014;77-133;Tuchomie;bytowski;pomorskie
2014;62-511;Kramsk;koniński;wielkopolskie
2014;47-300;Krapkowice;krapkowicki;opolskie
2014;47-303;Krapkowice;krapkowicki;opolskie
2014;47-300;Strzeleczki;krapkowicki;opolskie
2014;47-344;Walce;krapkowicki;opolskie
2014;21-345;Borki;radzyński;lubelskie
2014;37-741;Krasiczyn;przemyski;podkarpackie
2014;26-220;Stąporków;konecki;świętokrzyskie
2014;36-007;Krasne;rzeszowski;podkarpackie
2014;06-408;Krasne;przasnyski;mazowieckie
2014;34-620;Jodłownik;limanowski;małopolskie
2014;22-440;Krasnobród;zamojski;lubelskie
2014;06-212;Krasnosielc;makowski;mazowieckie
2014;16-500;Sejny;sejneński;podlaskie
2014;16-310;Sztabin;augustowski;podlaskie
2014;22-300;Krasnystaw;krasnostawski;lubelskie
2014;22-351;Łopiennik Górny;krasnostawski;lubelskie
2014;22-302;Krasnystaw;krasnostawski;lubelskie
2014;22-300;Krasnystaw;krasnostawski;lubelskie
2014;29-105;Krasocin;włoszczowski;świętokrzyskie
2014;63-522;Kraszewice;ostrzeszowski;wielkopolskie
2014;26-300;Opoczno;opoczyński;łódzkie
2014;22-310;Kraśniczyn;krasnostawski;lubelskie
2014;22-304;Siennica Różana;krasnostawski;lubelskie
2014;23-200;Kraśnik;kraśnicki;lubelskie
2014;23-201;Kraśnik;kraśnicki;lubelskie
2014;23-200;Kraśnik;kraśnicki;lubelskie
2014;23-202;Kraśnik;kraśnicki;lubelskie
2014;23-210;Kraśnik;kraśnicki;lubelskie
2014;23-203;Kraśnik;kraśnicki;lubelskie
2014;23-204;Kraśnik;kraśnicki;lubelskie
2014;23-251;Dzierzkowice;kraśnicki;lubelskie
2014;11-202;Bartoszyce;bartoszycki;warmińsko-mazurskie
2014;38-232;Krempna;jasielski;podkarpackie
2014;21-146;Jeziorzany;lubartowski;lubelskie
2014;20-515;Niedrzwica Duża;lubelski;lubelskie
2014;63-840;Krobia;gostyński;wielkopolskie
2014;42-425;Kroczyce;zawierciański;śląskie
2014;84-110;Krokowa;pucki;pomorskie
2014;63-860;Pogorzela;gostyński;wielkopolskie
