Kod;Nazwa;Miesiące;Wyszczególnienie;Rok;Wartosc;Jednostka miary;Atrybut
1005000;Powiat łowicki;czerwiec;stopa bezrobocia rejestrowanego;2015;9;%;
1005000;Powiat łowicki;czerwiec;stopa bezrobocia rejestrowanego;2016;7,8;%;
1005000;Powiat łowicki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1005000;Powiat łowicki;lipiec;stopa bezrobocia rejestrowanego;2014;9,9;%;
1005000;Powiat łowicki;lipiec;stopa bezrobocia rejestrowanego;2015;8,7;%;
1005000;Powiat łowicki;lipiec;stopa bezrobocia rejestrowanego;2016;7,6;%;
1005000;Powiat łowicki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1005000;Powiat łowicki;sierpień;stopa bezrobocia rejestrowanego;2014;9,4;%;
1005000;Powiat łowicki;sierpień;stopa bezrobocia rejestrowanego;2015;8,4;%;
1005000;Powiat łowicki;sierpień;stopa bezrobocia rejestrowanego;2016;7,7;%;
1005000;Powiat łowicki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1005000;Powiat łowicki;wrzesień;stopa bezrobocia rejestrowanego;2014;9,4;%;
1005000;Powiat łowicki;wrzesień;stopa bezrobocia rejestrowanego;2015;8,2;%;
1005000;Powiat łowicki;wrzesień;stopa bezrobocia rejestrowanego;2016;7,4;%;
1005000;Powiat łowicki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1005000;Powiat łowicki;październik;stopa bezrobocia rejestrowanego;2014;9,1;%;
1005000;Powiat łowicki;październik;stopa bezrobocia rejestrowanego;2015;8,1;%;
1005000;Powiat łowicki;październik;stopa bezrobocia rejestrowanego;2016;7,2;%;
1005000;Powiat łowicki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1005000;Powiat łowicki;listopad;stopa bezrobocia rejestrowanego;2014;9,3;%;
1005000;Powiat łowicki;listopad;stopa bezrobocia rejestrowanego;2015;8,2;%;
1005000;Powiat łowicki;listopad;stopa bezrobocia rejestrowanego;2016;7,2;%;
1005000;Powiat łowicki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1005000;Powiat łowicki;grudzień;stopa bezrobocia rejestrowanego;2014;9,3;%;
1005000;Powiat łowicki;grudzień;stopa bezrobocia rejestrowanego;2015;8,5;%;
1005000;Powiat łowicki;grudzień;stopa bezrobocia rejestrowanego;2016;7,4;%;
1005000;Powiat łowicki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;styczeń;stopa bezrobocia rejestrowanego;2014;13,6;%;
1006000;Powiat łódzki wschodni;styczeń;stopa bezrobocia rejestrowanego;2015;12,3;%;
1006000;Powiat łódzki wschodni;styczeń;stopa bezrobocia rejestrowanego;2016;10,8;%;
1006000;Powiat łódzki wschodni;styczeń;stopa bezrobocia rejestrowanego;2017;9,6;%;
1006000;Powiat łódzki wschodni;luty;stopa bezrobocia rejestrowanego;2014;13,7;%;
1006000;Powiat łódzki wschodni;luty;stopa bezrobocia rejestrowanego;2015;12,3;%;
1006000;Powiat łódzki wschodni;luty;stopa bezrobocia rejestrowanego;2016;10,7;%;
1006000;Powiat łódzki wschodni;luty;stopa bezrobocia rejestrowanego;2017;9,7;%;
1006000;Powiat łódzki wschodni;marzec;stopa bezrobocia rejestrowanego;2014;13,3;%;
1006000;Powiat łódzki wschodni;marzec;stopa bezrobocia rejestrowanego;2015;11,9;%;
1006000;Powiat łódzki wschodni;marzec;stopa bezrobocia rejestrowanego;2016;10,7;%;
1006000;Powiat łódzki wschodni;marzec;stopa bezrobocia rejestrowanego;2017;9,4;%;
1006000;Powiat łódzki wschodni;kwiecień;stopa bezrobocia rejestrowanego;2014;12,7;%;
1006000;Powiat łódzki wschodni;kwiecień;stopa bezrobocia rejestrowanego;2015;11,7;%;
1006000;Powiat łódzki wschodni;kwiecień;stopa bezrobocia rejestrowanego;2016;10,6;%;
1006000;Powiat łódzki wschodni;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;maj;stopa bezrobocia rejestrowanego;2014;12,6;%;
1006000;Powiat łódzki wschodni;maj;stopa bezrobocia rejestrowanego;2015;11,3;%;
1006000;Powiat łódzki wschodni;maj;stopa bezrobocia rejestrowanego;2016;10,2;%;
1006000;Powiat łódzki wschodni;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;czerwiec;stopa bezrobocia rejestrowanego;2014;12,5;%;
1006000;Powiat łódzki wschodni;czerwiec;stopa bezrobocia rejestrowanego;2015;10,8;%;
1006000;Powiat łódzki wschodni;czerwiec;stopa bezrobocia rejestrowanego;2016;9,9;%;
1006000;Powiat łódzki wschodni;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;lipiec;stopa bezrobocia rejestrowanego;2014;12,2;%;
1006000;Powiat łódzki wschodni;lipiec;stopa bezrobocia rejestrowanego;2015;10,6;%;
1006000;Powiat łódzki wschodni;lipiec;stopa bezrobocia rejestrowanego;2016;9,8;%;
1006000;Powiat łódzki wschodni;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;sierpień;stopa bezrobocia rejestrowanego;2014;12,2;%;
1006000;Powiat łódzki wschodni;sierpień;stopa bezrobocia rejestrowanego;2015;10,7;%;
1006000;Powiat łódzki wschodni;sierpień;stopa bezrobocia rejestrowanego;2016;9,6;%;
1006000;Powiat łódzki wschodni;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;wrzesień;stopa bezrobocia rejestrowanego;2014;11,8;%;
1006000;Powiat łódzki wschodni;wrzesień;stopa bezrobocia rejestrowanego;2015;10,6;%;
1006000;Powiat łódzki wschodni;wrzesień;stopa bezrobocia rejestrowanego;2016;9,3;%;
1006000;Powiat łódzki wschodni;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;październik;stopa bezrobocia rejestrowanego;2014;11,2;%;
1006000;Powiat łódzki wschodni;październik;stopa bezrobocia rejestrowanego;2015;10,4;%;
1006000;Powiat łódzki wschodni;październik;stopa bezrobocia rejestrowanego;2016;9,2;%;
1006000;Powiat łódzki wschodni;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;listopad;stopa bezrobocia rejestrowanego;2014;11,2;%;
1006000;Powiat łódzki wschodni;listopad;stopa bezrobocia rejestrowanego;2015;10,3;%;
1006000;Powiat łódzki wschodni;listopad;stopa bezrobocia rejestrowanego;2016;9,2;%;
1006000;Powiat łódzki wschodni;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1006000;Powiat łódzki wschodni;grudzień;stopa bezrobocia rejestrowanego;2014;11,5;%;
1006000;Powiat łódzki wschodni;grudzień;stopa bezrobocia rejestrowanego;2015;10,1;%;
1006000;Powiat łódzki wschodni;grudzień;stopa bezrobocia rejestrowanego;2016;9,4;%;
1006000;Powiat łódzki wschodni;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;styczeń;stopa bezrobocia rejestrowanego;2014;17,7;%;
1007000;Powiat opoczyński;styczeń;stopa bezrobocia rejestrowanego;2015;13,9;%;
1007000;Powiat opoczyński;styczeń;stopa bezrobocia rejestrowanego;2016;10,8;%;
1007000;Powiat opoczyński;styczeń;stopa bezrobocia rejestrowanego;2017;9,1;%;
1007000;Powiat opoczyński;luty;stopa bezrobocia rejestrowanego;2014;17,6;%;
1007000;Powiat opoczyński;luty;stopa bezrobocia rejestrowanego;2015;13,9;%;
1007000;Powiat opoczyński;luty;stopa bezrobocia rejestrowanego;2016;10,8;%;
1007000;Powiat opoczyński;luty;stopa bezrobocia rejestrowanego;2017;9,1;%;
1007000;Powiat opoczyński;marzec;stopa bezrobocia rejestrowanego;2014;17;%;
1007000;Powiat opoczyński;marzec;stopa bezrobocia rejestrowanego;2015;13,4;%;
1007000;Powiat opoczyński;marzec;stopa bezrobocia rejestrowanego;2016;10,5;%;
1007000;Powiat opoczyński;marzec;stopa bezrobocia rejestrowanego;2017;8,8;%;
1007000;Powiat opoczyński;kwiecień;stopa bezrobocia rejestrowanego;2014;16,3;%;
1007000;Powiat opoczyński;kwiecień;stopa bezrobocia rejestrowanego;2015;12,7;%;
1007000;Powiat opoczyński;kwiecień;stopa bezrobocia rejestrowanego;2016;9,5;%;
1007000;Powiat opoczyński;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;maj;stopa bezrobocia rejestrowanego;2014;15,6;%;
1007000;Powiat opoczyński;maj;stopa bezrobocia rejestrowanego;2015;12,1;%;
1007000;Powiat opoczyński;maj;stopa bezrobocia rejestrowanego;2016;9,2;%;
1007000;Powiat opoczyński;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;czerwiec;stopa bezrobocia rejestrowanego;2014;14,9;%;
1007000;Powiat opoczyński;czerwiec;stopa bezrobocia rejestrowanego;2015;11,1;%;
1007000;Powiat opoczyński;czerwiec;stopa bezrobocia rejestrowanego;2016;8,8;%;
1007000;Powiat opoczyński;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;lipiec;stopa bezrobocia rejestrowanego;2014;14,6;%;
1007000;Powiat opoczyński;lipiec;stopa bezrobocia rejestrowanego;2015;10,3;%;
1007000;Powiat opoczyński;lipiec;stopa bezrobocia rejestrowanego;2016;8,4;%;
1007000;Powiat opoczyński;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;sierpień;stopa bezrobocia rejestrowanego;2014;14;%;
1007000;Powiat opoczyński;sierpień;stopa bezrobocia rejestrowanego;2015;9,8;%;
1007000;Powiat opoczyński;sierpień;stopa bezrobocia rejestrowanego;2016;8,3;%;
1007000;Powiat opoczyński;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;wrzesień;stopa bezrobocia rejestrowanego;2014;13,9;%;
1007000;Powiat opoczyński;wrzesień;stopa bezrobocia rejestrowanego;2015;9,4;%;
1007000;Powiat opoczyński;wrzesień;stopa bezrobocia rejestrowanego;2016;8,2;%;
1007000;Powiat opoczyński;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;październik;stopa bezrobocia rejestrowanego;2014;13,5;%;
1007000;Powiat opoczyński;październik;stopa bezrobocia rejestrowanego;2015;9,4;%;
1007000;Powiat opoczyński;październik;stopa bezrobocia rejestrowanego;2016;8,2;%;
1007000;Powiat opoczyński;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;listopad;stopa bezrobocia rejestrowanego;2014;13,6;%;
1007000;Powiat opoczyński;listopad;stopa bezrobocia rejestrowanego;2015;9,6;%;
1007000;Powiat opoczyński;listopad;stopa bezrobocia rejestrowanego;2016;8,3;%;
1007000;Powiat opoczyński;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1007000;Powiat opoczyński;grudzień;stopa bezrobocia rejestrowanego;2014;13,3;%;
1007000;Powiat opoczyński;grudzień;stopa bezrobocia rejestrowanego;2015;10;%;
1007000;Powiat opoczyński;grudzień;stopa bezrobocia rejestrowanego;2016;8,6;%;
1007000;Powiat opoczyński;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;styczeń;stopa bezrobocia rejestrowanego;2014;16,9;%;
1008000;Powiat pabianicki;styczeń;stopa bezrobocia rejestrowanego;2015;14,1;%;
1008000;Powiat pabianicki;styczeń;stopa bezrobocia rejestrowanego;2016;11,6;%;
1008000;Powiat pabianicki;styczeń;stopa bezrobocia rejestrowanego;2017;9,9;%;
1008000;Powiat pabianicki;luty;stopa bezrobocia rejestrowanego;2014;16,7;%;
1008000;Powiat pabianicki;luty;stopa bezrobocia rejestrowanego;2015;14,3;%;
1008000;Powiat pabianicki;luty;stopa bezrobocia rejestrowanego;2016;11,7;%;
1008000;Powiat pabianicki;luty;stopa bezrobocia rejestrowanego;2017;9,9;%;
1008000;Powiat pabianicki;marzec;stopa bezrobocia rejestrowanego;2014;16,3;%;
1008000;Powiat pabianicki;marzec;stopa bezrobocia rejestrowanego;2015;14,5;%;
1008000;Powiat pabianicki;marzec;stopa bezrobocia rejestrowanego;2016;11,8;%;
1008000;Powiat pabianicki;marzec;stopa bezrobocia rejestrowanego;2017;9,3;%;
1008000;Powiat pabianicki;kwiecień;stopa bezrobocia rejestrowanego;2014;16;%;
1008000;Powiat pabianicki;kwiecień;stopa bezrobocia rejestrowanego;2015;14,2;%;
1008000;Powiat pabianicki;kwiecień;stopa bezrobocia rejestrowanego;2016;11,2;%;
1008000;Powiat pabianicki;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;maj;stopa bezrobocia rejestrowanego;2014;15,6;%;
1008000;Powiat pabianicki;maj;stopa bezrobocia rejestrowanego;2015;13,7;%;
1008000;Powiat pabianicki;maj;stopa bezrobocia rejestrowanego;2016;10,9;%;
1008000;Powiat pabianicki;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;czerwiec;stopa bezrobocia rejestrowanego;2014;15;%;
1008000;Powiat pabianicki;czerwiec;stopa bezrobocia rejestrowanego;2015;13,2;%;
1008000;Powiat pabianicki;czerwiec;stopa bezrobocia rejestrowanego;2016;10,5;%;
1008000;Powiat pabianicki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;lipiec;stopa bezrobocia rejestrowanego;2014;14,8;%;
1008000;Powiat pabianicki;lipiec;stopa bezrobocia rejestrowanego;2015;12,7;%;
1008000;Powiat pabianicki;lipiec;stopa bezrobocia rejestrowanego;2016;10,3;%;
1008000;Powiat pabianicki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;sierpień;stopa bezrobocia rejestrowanego;2014;14,6;%;
1008000;Powiat pabianicki;sierpień;stopa bezrobocia rejestrowanego;2015;12,3;%;
1008000;Powiat pabianicki;sierpień;stopa bezrobocia rejestrowanego;2016;10;%;
1008000;Powiat pabianicki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;wrzesień;stopa bezrobocia rejestrowanego;2014;14,2;%;
1008000;Powiat pabianicki;wrzesień;stopa bezrobocia rejestrowanego;2015;11,8;%;
1008000;Powiat pabianicki;wrzesień;stopa bezrobocia rejestrowanego;2016;9,7;%;
1008000;Powiat pabianicki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;październik;stopa bezrobocia rejestrowanego;2014;14;%;
1008000;Powiat pabianicki;październik;stopa bezrobocia rejestrowanego;2015;11,3;%;
1008000;Powiat pabianicki;październik;stopa bezrobocia rejestrowanego;2016;9,7;%;
1008000;Powiat pabianicki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;listopad;stopa bezrobocia rejestrowanego;2014;13,9;%;
1008000;Powiat pabianicki;listopad;stopa bezrobocia rejestrowanego;2015;11,3;%;
1008000;Powiat pabianicki;listopad;stopa bezrobocia rejestrowanego;2016;9,6;%;
1008000;Powiat pabianicki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1008000;Powiat pabianicki;grudzień;stopa bezrobocia rejestrowanego;2014;13,7;%;
1008000;Powiat pabianicki;grudzień;stopa bezrobocia rejestrowanego;2015;11,4;%;
1008000;Powiat pabianicki;grudzień;stopa bezrobocia rejestrowanego;2016;9,7;%;
1008000;Powiat pabianicki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;styczeń;stopa bezrobocia rejestrowanego;2014;14,9;%;
1009000;Powiat pajęczański;styczeń;stopa bezrobocia rejestrowanego;2015;12,2;%;
1009000;Powiat pajęczański;styczeń;stopa bezrobocia rejestrowanego;2016;10,4;%;
1009000;Powiat pajęczański;styczeń;stopa bezrobocia rejestrowanego;2017;8,8;%;
1009000;Powiat pajęczański;luty;stopa bezrobocia rejestrowanego;2014;14,9;%;
1009000;Powiat pajęczański;luty;stopa bezrobocia rejestrowanego;2015;12,2;%;
1009000;Powiat pajęczański;luty;stopa bezrobocia rejestrowanego;2016;10,9;%;
1009000;Powiat pajęczański;luty;stopa bezrobocia rejestrowanego;2017;8,9;%;
1009000;Powiat pajęczański;marzec;stopa bezrobocia rejestrowanego;2014;14,4;%;
1009000;Powiat pajęczański;marzec;stopa bezrobocia rejestrowanego;2015;11,6;%;
1009000;Powiat pajęczański;marzec;stopa bezrobocia rejestrowanego;2016;10,5;%;
1009000;Powiat pajęczański;marzec;stopa bezrobocia rejestrowanego;2017;8,7;%;
1009000;Powiat pajęczański;kwiecień;stopa bezrobocia rejestrowanego;2014;13,4;%;
1009000;Powiat pajęczański;kwiecień;stopa bezrobocia rejestrowanego;2015;11,2;%;
1009000;Powiat pajęczański;kwiecień;stopa bezrobocia rejestrowanego;2016;9,9;%;
1009000;Powiat pajęczański;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;maj;stopa bezrobocia rejestrowanego;2014;12,5;%;
1009000;Powiat pajęczański;maj;stopa bezrobocia rejestrowanego;2015;10,5;%;
1009000;Powiat pajęczański;maj;stopa bezrobocia rejestrowanego;2016;9,5;%;
1009000;Powiat pajęczański;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;czerwiec;stopa bezrobocia rejestrowanego;2014;11,9;%;
1009000;Powiat pajęczański;czerwiec;stopa bezrobocia rejestrowanego;2015;9,6;%;
1009000;Powiat pajęczański;czerwiec;stopa bezrobocia rejestrowanego;2016;8,7;%;
1009000;Powiat pajęczański;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;lipiec;stopa bezrobocia rejestrowanego;2014;11,4;%;
1009000;Powiat pajęczański;lipiec;stopa bezrobocia rejestrowanego;2015;9,4;%;
1009000;Powiat pajęczański;lipiec;stopa bezrobocia rejestrowanego;2016;8,6;%;
1009000;Powiat pajęczański;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;sierpień;stopa bezrobocia rejestrowanego;2014;11,2;%;
1009000;Powiat pajęczański;sierpień;stopa bezrobocia rejestrowanego;2015;9,4;%;
1009000;Powiat pajęczański;sierpień;stopa bezrobocia rejestrowanego;2016;8,5;%;
1009000;Powiat pajęczański;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;wrzesień;stopa bezrobocia rejestrowanego;2014;11,3;%;
1009000;Powiat pajęczański;wrzesień;stopa bezrobocia rejestrowanego;2015;8,9;%;
1009000;Powiat pajęczański;wrzesień;stopa bezrobocia rejestrowanego;2016;8,6;%;
1009000;Powiat pajęczański;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;październik;stopa bezrobocia rejestrowanego;2014;11,2;%;
1009000;Powiat pajęczański;październik;stopa bezrobocia rejestrowanego;2015;9;%;
1009000;Powiat pajęczański;październik;stopa bezrobocia rejestrowanego;2016;8,3;%;
1009000;Powiat pajęczański;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;listopad;stopa bezrobocia rejestrowanego;2014;11,4;%;
1009000;Powiat pajęczański;listopad;stopa bezrobocia rejestrowanego;2015;9,3;%;
1009000;Powiat pajęczański;listopad;stopa bezrobocia rejestrowanego;2016;8,4;%;
1009000;Powiat pajęczański;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1009000;Powiat pajęczański;grudzień;stopa bezrobocia rejestrowanego;2014;11,4;%;
1009000;Powiat pajęczański;grudzień;stopa bezrobocia rejestrowanego;2015;9,6;%;
1009000;Powiat pajęczański;grudzień;stopa bezrobocia rejestrowanego;2016;8,4;%;
1009000;Powiat pajęczański;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;styczeń;stopa bezrobocia rejestrowanego;2014;14,2;%;
1010000;Powiat piotrkowski;styczeń;stopa bezrobocia rejestrowanego;2015;11,5;%;
1010000;Powiat piotrkowski;styczeń;stopa bezrobocia rejestrowanego;2016;10,2;%;
1010000;Powiat piotrkowski;styczeń;stopa bezrobocia rejestrowanego;2017;8,4;%;
1010000;Powiat piotrkowski;luty;stopa bezrobocia rejestrowanego;2014;14,4;%;
1010000;Powiat piotrkowski;luty;stopa bezrobocia rejestrowanego;2015;11,6;%;
1010000;Powiat piotrkowski;luty;stopa bezrobocia rejestrowanego;2016;10,1;%;
1010000;Powiat piotrkowski;luty;stopa bezrobocia rejestrowanego;2017;8,3;%;
1010000;Powiat piotrkowski;marzec;stopa bezrobocia rejestrowanego;2014;13,6;%;
1010000;Powiat piotrkowski;marzec;stopa bezrobocia rejestrowanego;2015;11,1;%;
1010000;Powiat piotrkowski;marzec;stopa bezrobocia rejestrowanego;2016;9,7;%;
1010000;Powiat piotrkowski;marzec;stopa bezrobocia rejestrowanego;2017;7,8;%;
1010000;Powiat piotrkowski;kwiecień;stopa bezrobocia rejestrowanego;2014;13;%;
1010000;Powiat piotrkowski;kwiecień;stopa bezrobocia rejestrowanego;2015;10,8;%;
1010000;Powiat piotrkowski;kwiecień;stopa bezrobocia rejestrowanego;2016;9,5;%;
1010000;Powiat piotrkowski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;maj;stopa bezrobocia rejestrowanego;2014;12,8;%;
1010000;Powiat piotrkowski;maj;stopa bezrobocia rejestrowanego;2015;10,5;%;
1010000;Powiat piotrkowski;maj;stopa bezrobocia rejestrowanego;2016;9,2;%;
1010000;Powiat piotrkowski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;czerwiec;stopa bezrobocia rejestrowanego;2014;12,3;%;
1010000;Powiat piotrkowski;czerwiec;stopa bezrobocia rejestrowanego;2015;10;%;
1010000;Powiat piotrkowski;czerwiec;stopa bezrobocia rejestrowanego;2016;8,8;%;
1010000;Powiat piotrkowski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;lipiec;stopa bezrobocia rejestrowanego;2014;11,8;%;
1010000;Powiat piotrkowski;lipiec;stopa bezrobocia rejestrowanego;2015;9,9;%;
1010000;Powiat piotrkowski;lipiec;stopa bezrobocia rejestrowanego;2016;8,5;%;
1010000;Powiat piotrkowski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;sierpień;stopa bezrobocia rejestrowanego;2014;11,7;%;
1010000;Powiat piotrkowski;sierpień;stopa bezrobocia rejestrowanego;2015;9,8;%;
1010000;Powiat piotrkowski;sierpień;stopa bezrobocia rejestrowanego;2016;8,3;%;
1010000;Powiat piotrkowski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;wrzesień;stopa bezrobocia rejestrowanego;2014;11,4;%;
1010000;Powiat piotrkowski;wrzesień;stopa bezrobocia rejestrowanego;2015;9,4;%;
1010000;Powiat piotrkowski;wrzesień;stopa bezrobocia rejestrowanego;2016;8,2;%;
1010000;Powiat piotrkowski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;październik;stopa bezrobocia rejestrowanego;2014;10,7;%;
1010000;Powiat piotrkowski;październik;stopa bezrobocia rejestrowanego;2015;9,4;%;
1010000;Powiat piotrkowski;październik;stopa bezrobocia rejestrowanego;2016;7,9;%;
1010000;Powiat piotrkowski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;listopad;stopa bezrobocia rejestrowanego;2014;11;%;
1010000;Powiat piotrkowski;listopad;stopa bezrobocia rejestrowanego;2015;9,5;%;
1010000;Powiat piotrkowski;listopad;stopa bezrobocia rejestrowanego;2016;7,8;%;
1010000;Powiat piotrkowski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
1010000;Powiat piotrkowski;grudzień;stopa bezrobocia rejestrowanego;2014;10,8;%;
1010000;Powiat piotrkowski;grudzień;stopa bezrobocia rejestrowanego;2015;9,8;%;
